Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),Number of Trades,Index,Month,Quarter,Daily_Return_Pct
2025-04-28,5035.44,5047.37,5021.56,5043.23,,3332700370.03,236330.0,TASI50 Index,2025-04,2025Q2,0.4459413165924353
2025-04-27,5049.25,5053.78,5026.13,5029.43,,1810267202.51,151564.0,TASI50 Index,2025-04,2025Q2,-0.27363415906074273
2025-04-24,5008.83,5045.21,5004.13,5039.02,,4173689326.08,225176.0,TASI50 Index,2025-04,2025Q2,0.1906776712271574
2025-04-23,4994.22,5017.33,4990.65,5004.19,,3614212825.28,183934.0,TASI50 Index,2025-04,2025Q2,-0.6912058297049994
2025-04-22,4944.98,4968.38,4931.79,4959.75,,3129617192.47,204815.0,TASI50 Index,2025-04,2025Q2,-0.888055809231858
2025-04-21,4973.9,4978.41,4935.5,4937.94,,1563922737.36,150857.0,TASI50 Index,2025-04,2025Q2,-0.4397399062452845
2025-04-20,4952.16,4975.44,4951.6,4970.07,,1806663496.04,139461.0,TASI50 Index,2025-04,2025Q2,0.650676192906352
2025-04-17,4957.67,4963.84,4938.14,4942.87,,2597933745.08,213549.0,TASI50 Index,2025-04,2025Q2,-0.5472759941006822
2025-04-16,4957.51,4975.24,4940.08,4975.24,,3176369831.09,229413.0,TASI50 Index,2025-04,2025Q2,0.6548826896114912
2025-04-15,4959.92,4970.68,4950.88,4962.32,,3279710046.31,258975.0,TASI50 Index,2025-04,2025Q2,-0.25968596489818196
2025-04-14,4962.75,4964.08,4940.02,4951.17,,3284337292.72,273873.0,TASI50 Index,2025-04,2025Q2,-0.22469328862305682
2025-04-13,4954.33,4970.58,4946.92,4957.6,,2353969431.79,202487.0,TASI50 Index,2025-04,2025Q2,0.12986829375682962
2025-04-10,4966.06,4966.68,4883.16,4926.63,,5307576270.19,327925.0,TASI50 Index,2025-04,2025Q2,-0.6246974342423828
2025-04-09,4825.22,4867.62,4735.96,4747.76,,4431614360.63,333490.0,TASI50 Index,2025-04,2025Q2,-3.630676547660361
2025-04-08,4882.85,4939.19,4836.23,4836.23,,5174392087.65,355515.0,TASI50 Index,2025-04,2025Q2,1.8634050583854034
2025-04-07,4649.59,4806.84,4568.39,4796.88,,6807998695.22,464976.0,TASI50 Index,2025-04,2025Q2,-0.8136503019914199
2025-04-06,4826.29,4860.36,4741.32,4741.32,,5511714566.41,379284.0,TASI50 Index,2025-04,2025Q2,-1.1582528643618417
2025-04-03,5069.44,5139.36,5058.51,5083.58,,3305219074.86,272056.0,TASI50 Index,2025-04,2025Q2,7.218664844389333
2025-03-27,5123.72,5168.99,5122.2,5144.81,,3545403649.25,259276.0,TASI50 Index,2025-03,2025Q1,1.2044661439379434
2025-03-26,5016.59,5124.12,5016.59,5124.12,,3639878190.42,259612.0,TASI50 Index,2025-03,2025Q1,-0.40215284918200256
2025-03-25,5040.89,5043.98,5005.26,5005.26,,2353197938.29,204938.0,TASI50 Index,2025-03,2025Q1,-2.319617807545482
2025-03-24,5003.91,5035.76,4985.64,5035.76,,2477274946.81,197428.0,TASI50 Index,2025-03,2025Q1,0.6093589543799904
2025-03-23,5023.04,5036.86,4993.81,4993.81,,1409100507.99,140092.0,TASI50 Index,2025-03,2025Q1,-0.8330420830222174
2025-03-20,5010.89,5030.89,4993.27,5028.21,,3952813611.48,202926.0,TASI50 Index,2025-03,2025Q1,0.6888527997660931
2025-03-19,5039.7,5041.16,4986.91,5005.58,,2820276039.61,236588.0,TASI50 Index,2025-03,2025Q1,-0.45006075720783745
2025-03-18,5075.99,5080.22,5027.03,5041.92,,3014356208.84,248761.0,TASI50 Index,2025-03,2025Q1,0.7259897953883598
2025-03-17,5073.16,5098.59,5064.29,5081.64,,3238880603.11,223614.0,TASI50 Index,2025-03,2025Q1,0.787795125666424
2025-03-16,5011.57,5075.19,5003.23,5061.45,,2202929439.15,162554.0,TASI50 Index,2025-03,2025Q1,-0.39731267858409414
2025-03-13,5000.33,5020.61,4988.99,5009.0,,2960298979.64,212709.0,TASI50 Index,2025-03,2025Q1,-1.036264311610302
2025-03-12,5028.72,5029.61,4982.3,4999.61,,3311321856.61,227156.0,TASI50 Index,2025-03,2025Q1,-0.18746256737872669
2025-03-11,4998.79,5024.47,4944.96,5018.82,,4025330298.88,263197.0,TASI50 Index,2025-03,2025Q1,0.384229969937655
2025-03-10,5069.84,5072.61,5018.55,5030.15,,3154529846.76,213409.0,TASI50 Index,2025-03,2025Q1,0.2257502759612784
2025-03-09,5043.84,5071.88,5007.75,5065.56,,2167008574.11,156329.0,TASI50 Index,2025-03,2025Q1,0.7039551504428365
2025-03-06,5076.95,5085.82,4985.02,5048.43,,4056305285.13,265086.0,TASI50 Index,2025-03,2025Q1,-0.33816596782981767
2025-03-05,5095.74,5115.63,5068.14,5080.68,,3509968911.17,210073.0,TASI50 Index,2025-03,2025Q1,0.6388124624883362
2025-03-04,5167.24,5177.32,5086.04,5088.97,,4244110247.8,274938.0,TASI50 Index,2025-03,2025Q1,0.16316713510788894
2025-03-03,5148.2,5193.36,5132.97,5179.4,,4039740925.55,232312.0,TASI50 Index,2025-03,2025Q1,1.776980410574236
2025-03-02,5171.56,5184.38,5129.83,5145.39,,1782197403.25,133942.0,TASI50 Index,2025-03,2025Q1,-0.6566397652237543
2025-02-27,5220.96,5222.65,5165.45,5165.45,,5534746883.79,235682.0,TASI50 Index,2025-02,2025Q1,0.3898635477582735
2025-02-26,5260.41,5268.26,5208.39,5223.08,,3651559529.62,186659.0,TASI50 Index,2025-02,2025Q1,1.1156820799736789
2025-02-25,5270.5,5273.88,5226.28,5262.03,,2936271348.87,169138.0,TASI50 Index,2025-02,2025Q1,0.7457285739448816
2025-02-24,5284.8,5315.98,5267.5,5273.52,,4689739352.28,247292.0,TASI50 Index,2025-02,2025Q1,0.21835679386092988
2025-02-20,5246.82,5290.11,5243.52,5290.11,,3744500606.21,169428.0,TASI50 Index,2025-02,2025Q1,0.31459063395984366
2025-02-19,5241.15,5258.87,5234.44,5249.42,,3440079370.98,164382.0,TASI50 Index,2025-02,2025Q1,-0.7691711514505317
2025-02-18,5215.42,5247.32,5205.79,5247.32,,3147240302.55,169771.0,TASI50 Index,2025-02,2025Q1,-0.0400044195358773
2025-02-17,5250.57,5252.96,5193.34,5207.4,,2756217791.13,174629.0,TASI50 Index,2025-02,2025Q1,-0.760769306998621
2025-02-16,5261.46,5291.9,5250.34,5256.21,,1593007987.45,102654.0,TASI50 Index,2025-02,2025Q1,0.937319967738226
2025-02-13,5257.04,5266.72,5247.28,5261.44,,2016653273.9,136604.0,TASI50 Index,2025-02,2025Q1,0.0995013517344212
2025-02-12,5275.23,5281.14,5255.67,5265.14,,2697775165.65,163707.0,TASI50 Index,2025-02,2025Q1,0.07032295341200534
2025-02-11,5301.25,5301.25,5276.28,5279.2,,2977782987.45,147003.0,TASI50 Index,2025-02,2025Q1,0.26703943294954513
2025-02-10,5288.03,5305.27,5284.67,5301.95,,2785123894.26,164283.0,TASI50 Index,2025-02,2025Q1,0.43093650553114315
2025-02-09,5285.08,5304.84,5276.7,5298.78,,1902515526.08,118392.0,TASI50 Index,2025-02,2025Q1,-0.05978932279633309
2025-02-06,5274.8,5286.59,5261.3,5282.22,,3550995924.77,173985.0,TASI50 Index,2025-02,2025Q1,-0.3125247698526734
2025-02-05,5281.41,5296.2,5274.5,5276.43,,3822142766.44,190965.0,TASI50 Index,2025-02,2025Q1,-0.10961300362347659
2025-02-04,5262.8,5290.81,5256.51,5290.81,,3211976144.81,185222.0,TASI50 Index,2025-02,2025Q1,0.2725327541538425
2025-02-03,5271.7,5271.7,5236.69,5265.69,,3374165748.62,197298.0,TASI50 Index,2025-02,2025Q1,-0.4747855243337207
2025-02-02,5284.79,5297.4,5269.75,5279.66,,1964211092.79,127452.0,TASI50 Index,2025-02,2025Q1,0.2653023630331486
2025-01-30,5298.68,5300.04,5273.13,5280.7,,3210302347.12,172908.0,TASI50 Index,2025-01,2025Q1,0.019698238144116864
2025-01-29,5307.38,5337.52,5268.58,5294.47,,5295580431.96,226056.0,TASI50 Index,2025-01,2025Q1,0.26076088397373187
2025-01-28,5272.49,5306.72,5269.32,5280.02,,3857712479.89,199500.0,TASI50 Index,2025-01,2025Q1,-0.2729262796842713
2025-01-27,5286.51,5295.8,5264.65,5264.65,,2547395878.53,173010.0,TASI50 Index,2025-01,2025Q1,-0.2910973822068952
2025-01-26,5280.86,5310.84,5274.8,5287.71,,1624607484.84,109548.0,TASI50 Index,2025-01,2025Q1,0.438015822514326
2025-01-23,5284.45,5297.04,5265.55,5276.79,,2669763547.33,160932.0,TASI50 Index,2025-01,2025Q1,-0.20651662061649256
2025-01-22,5294.07,5320.72,5280.85,5280.85,,3371594092.23,190651.0,TASI50 Index,2025-01,2025Q1,0.07694071585186979
2025-01-21,5307.63,5308.26,5279.8,5291.36,,2861131198.5,153749.0,TASI50 Index,2025-01,2025Q1,0.19902099093893622
2025-01-20,5283.4,5313.17,5282.94,5302.17,,2841069693.23,169267.0,TASI50 Index,2025-01,2025Q1,0.20429530404282303
2025-01-19,5249.66,5289.45,5247.47,5281.75,,2574023684.19,148075.0,TASI50 Index,2025-01,2025Q1,-0.3851253354758555
2025-01-16,5234.22,5248.65,5223.79,5245.76,,3004766437.4,166620.0,TASI50 Index,2025-01,2025Q1,-0.6814029440999625
2025-01-15,5206.56,5227.26,5199.19,5223.05,,3466058900.28,187888.0,TASI50 Index,2025-01,2025Q1,-0.43292106386872975
2025-01-14,5177.52,5200.26,5169.85,5200.26,,2875237585.44,178111.0,TASI50 Index,2025-01,2025Q1,-0.4363350915652764
2025-01-13,5183.69,5200.46,5168.63,5170.27,,3057645290.57,191088.0,TASI50 Index,2025-01,2025Q1,-0.5767019341340607
2025-01-12,5181.26,5188.54,5171.86,5180.59,,1528563770.54,99863.0,TASI50 Index,2025-01,2025Q1,0.19960272867760587
2025-01-09,5163.76,5182.95,5142.42,5171.47,,2700929535.33,158932.0,TASI50 Index,2025-01,2025Q1,-0.17604172497727166
2025-01-08,5177.54,5194.93,5158.32,5163.85,,2936185959.43,187589.0,TASI50 Index,2025-01,2025Q1,-0.14734688589510547
2025-01-07,5179.65,5202.59,5170.39,5180.12,,2903190717.24,165659.0,TASI50 Index,2025-01,2025Q1,0.31507499249590065
2025-01-06,5164.52,5187.06,5161.06,5177.04,,3130612288.78,193169.0,TASI50 Index,2025-01,2025Q1,-0.05945808205215508
2025-01-05,5180.15,5183.69,5153.23,5161.75,,1750701923.5,117702.0,TASI50 Index,2025-01,2025Q1,-0.2953425123236486
2025-01-02,5176.03,5189.8,5165.96,5180.94,,2807055085.95,157144.0,TASI50 Index,2025-01,2025Q1,0.3717731389548007
2025-01-01,5159.21,5173.11,5154.62,5170.14,,1463446109.24,107265.0,TASI50 Index,2025-01,2025Q1,-0.20845638050236426
2025-12-31,1379.9,1388.92,1379.09,1387.31,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,
2025-12-30,1385.24,1385.24,1371.63,1378.0,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.6710828870259644
2025-12-29,1380.12,1388.77,1375.45,1388.77,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,0.7815674891146651
2025-12-28,1389.12,1390.69,1378.35,1378.35,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.7503042260417536
2025-12-25,1391.5,1393.72,1388.17,1389.66,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,0.8205463053651219
2025-12-24,1397.74,1400.13,1390.3,1393.32,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,0.2633737748801712
2025-12-23,1390.1,1399.11,1388.57,1399.11,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,0.41555421582981644
2025-12-22,1379.25,1392.59,1375.01,1392.59,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.46601053526884595
2025-12-21,1379.73,1389.91,1376.78,1377.44,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-1.0879009615177404
2025-12-18,1369.98,1376.37,1366.83,1375.7,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.12632129167150508
2025-12-17,1370.3,1372.5,1363.55,1368.36,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.5335465581158827
2025-12-16,1393.99,1394.52,1373.65,1374.55,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,0.4523663363442454
2025-12-15,1389.99,1392.93,1380.49,1391.34,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,1.2214906696737193
2025-12-14,1407.57,1407.57,1392.53,1393.34,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,0.14374631650064806
2025-12-11,1411.08,1412.18,1405.99,1410.51,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,1.2322907545897044
2025-12-10,1405.54,1409.84,1403.93,1408.09,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.17156914874761897
2025-12-09,1394.08,1404.07,1394.08,1404.07,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.2854931147866946
2025-12-08,1394.26,1397.2,1387.13,1397.01,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.5028239332796725
2025-12-07,1393.84,1398.4,1392.08,1394.45,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.18324850931632497
2025-12-04,1388.44,1403.04,1388.44,1393.27,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.08462117680806402
2025-12-03,1381.32,1386.67,1377.4,1386.67,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.47370574260552356
2025-12-02,1381.21,1386.18,1377.85,1384.13,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.1831726366042341
2025-12-01,1390.19,1390.19,1376.22,1382.38,,,,MSCI Tadawul 30 Index,2025-12,2025Q4,-0.12643321075332947
2025-11-30,1395.11,1398.62,1387.07,1388.68,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.4557357600659673
2025-11-27,1396.04,1401.6,1391.57,1393.66,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.3586139355359119
2025-11-26,1398.02,1400.44,1384.79,1393.85,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.013633167343529706
2025-11-25,1417.77,1420.44,1397.65,1397.65,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.272626179287605
2025-11-24,1437.01,1437.01,1415.25,1415.52,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,1.278574750473993
2025-11-23,1434.32,1443.96,1433.84,1438.98,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,1.6573414716853252
2025-11-20,1434.66,1438.25,1429.73,1434.38,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,-0.31967087798301375
2025-11-19,1445.74,1451.06,1432.65,1432.65,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,-0.12060960136086596
2025-11-18,1435.19,1447.75,1431.13,1447.21,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,1.0162984678742104
2025-11-17,1435.1,1445.02,1435.1,1440.0,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,-0.49819998479834204
2025-11-16,1448.85,1450.41,1436.74,1437.75,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,-0.15625000000000222
2025-11-13,1464.12,1465.17,1451.47,1451.47,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.95426882281342
2025-11-12,1468.06,1471.05,1463.36,1464.5,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.8977105968432042
2025-11-11,1465.31,1469.84,1463.01,1469.84,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.36462956640490596
2025-11-10,1462.73,1466.43,1459.2,1463.87,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,-0.40616665759538595
2025-11-09,1468.39,1468.39,1454.83,1464.66,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.05396654074474316
2025-11-06,1466.72,1474.82,1465.62,1468.54,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.264907896713229
2025-11-05,1477.51,1481.15,1465.75,1465.75,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,-0.18998461056559668
2025-11-04,1495.99,1500.02,1482.17,1483.26,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,1.1946102677810044
2025-11-03,1500.56,1500.56,1486.41,1492.48,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.6216037646805006
2025-11-02,1506.14,1513.99,1498.32,1498.32,,,,MSCI Tadawul 30 Index,2025-11,2025Q4,0.3912950257289882
2025-10-30,1532.83,1534.74,1513.96,1517.06,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,1.250734155587585
2025-10-29,1521.05,1533.08,1521.05,1533.08,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,1.0559898751532515
2025-10-28,1510.98,1522.89,1510.98,1520.02,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.8518798758055612
2025-10-27,1509.12,1517.94,1508.68,1511.49,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.5611768266207018
2025-10-26,1514.29,1515.46,1508.02,1508.43,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.20244923883054877
2025-10-23,1513.72,1515.06,1505.97,1513.22,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.317548709585469
2025-10-22,1506.23,1514.75,1497.71,1510.94,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.1506720767634584
2025-10-21,1520.6,1520.6,1506.63,1507.47,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.22965835837293058
2025-10-20,1524.69,1527.72,1515.71,1518.54,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.7343429719994354
2025-10-19,1523.02,1529.16,1520.77,1522.15,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.2377283443307565
2025-10-16,1520.11,1527.28,1520.11,1523.37,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.08014978812862505
2025-10-15,1511.32,1520.7,1510.95,1519.64,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.2448518744625261
2025-10-14,1507.92,1516.03,1507.92,1510.45,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.6047484930641556
2025-10-13,1500.43,1509.25,1499.68,1506.61,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.2542288721904207
2025-10-12,1479.91,1503.27,1476.74,1496.74,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.655113134786034
2025-10-09,1507.98,1513.83,1507.98,1509.75,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.8692224434437401
2025-10-08,1509.67,1515.74,1506.29,1507.62,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.14108296075510118
2025-10-07,1515.35,1515.7,1504.59,1509.37,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.11607699552937945
2025-10-06,1502.32,1518.78,1502.32,1514.75,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.35644010414941363
2025-10-05,1501.83,1507.11,1499.3,1501.95,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.845023931341804
2025-10-02,1506.48,1508.53,1496.79,1499.76,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,-0.14581044641965857
2025-10-01,1502.86,1510.77,1499.5,1506.44,,,,MSCI Tadawul 30 Index,2025-10,2025Q4,0.44540459806903243
2025-09-30,1488.17,1507.04,1488.17,1499.98,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.4288255755290682
2025-09-29,1459.49,1489.4,1458.29,1488.39,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.7726769690262536
2025-09-28,1467.5,1474.46,1459.42,1460.29,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-1.8879460356492683
2025-09-25,1504.14,1523.08,1459.36,1473.3,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.890918927062434
2025-09-24,1420.2,1497.29,1420.2,1494.88,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,1.464739021244843
2025-09-22,1399.78,1414.81,1397.76,1414.81,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-5.356282778550803
2025-09-21,1400.4,1409.11,1396.45,1401.03,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.9739823721913177
2025-09-18,1385.36,1398.79,1381.88,1398.79,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.15988237225469382
2025-09-17,1369.32,1383.78,1369.32,1383.42,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-1.0988068258995232
2025-09-16,1358.93,1369.12,1353.88,1369.12,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-1.0336701796995973
2025-09-15,1359.8,1361.38,1352.65,1358.14,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.8019749912352325
2025-09-14,1358.0,1362.04,1353.06,1362.04,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.2871574359049722
2025-09-11,1365.96,1368.19,1357.91,1361.21,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.06093800475756028
2025-09-10,1362.39,1365.45,1359.15,1364.98,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.2769594698834199
2025-09-09,1364.52,1366.84,1354.62,1366.84,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.13626573283125332
2025-09-08,1375.93,1377.0,1362.11,1362.97,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.28313482192501294
2025-09-07,1383.32,1383.95,1374.03,1375.58,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.9251854406186366
2025-09-04,1377.09,1383.9,1375.85,1381.79,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.4514459355326572
2025-09-03,1379.8,1386.5,1375.33,1375.55,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.4515881573900482
2025-09-02,1381.89,1383.42,1375.49,1383.42,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,0.5721347824506617
2025-09-01,1381.83,1385.57,1377.13,1381.5,,,,MSCI Tadawul 30 Index,2025-09,2025Q3,-0.13878648566596485
2025-08-31,1386.77,1391.17,1379.98,1382.06,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.0405356496561593
2025-08-28,1393.36,1396.56,1384.65,1384.65,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.18740141527864296
2025-08-27,1404.34,1404.34,1393.71,1393.71,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.6543169754089417
2025-08-26,1408.51,1409.58,1403.53,1404.24,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.7555373786512165
2025-08-25,1409.88,1412.33,1406.97,1408.56,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.307639719706021
2025-08-24,1413.95,1419.8,1410.74,1410.74,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.1547679900039789
2025-08-21,1404.61,1410.32,1404.17,1409.05,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.1197952847441841
2025-08-20,1402.19,1410.36,1401.53,1406.62,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.1724566197083166
2025-08-19,1406.8,1409.37,1403.05,1406.86,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.017062177418214475
2025-08-18,1409.28,1409.28,1401.16,1407.55,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.04904539186558754
2025-08-17,1400.79,1409.82,1400.63,1409.49,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.1378281410962412
2025-08-14,1393.4,1401.67,1389.72,1401.67,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.5548106052543744
2025-08-13,1391.77,1396.93,1388.98,1391.63,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.7162884273759107
2025-08-12,1394.16,1396.22,1387.88,1391.13,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.03592909034728642
2025-08-11,1404.9,1405.58,1394.75,1394.75,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.26022010883237634
2025-08-10,1406.58,1408.77,1404.51,1407.12,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.8868972934217512
2025-08-07,1406.08,1408.25,1405.08,1406.76,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.025584171925630006
2025-08-06,1406.92,1410.42,1404.71,1410.12,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.23884671159259963
2025-08-05,1395.0,1408.36,1392.39,1408.36,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.12481207273139505
2025-08-04,1392.72,1397.24,1382.78,1397.24,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,-0.7895708483626307
2025-08-03,1402.32,1402.39,1391.43,1398.65,,,,MSCI Tadawul 30 Index,2025-08,2025Q3,0.10091322893706067
2025-07-31,1402.81,1409.74,1398.51,1409.74,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.7929074464662289
2025-07-30,1393.32,1407.08,1389.43,1407.08,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.1886872756678648
2025-07-29,1400.73,1402.69,1389.68,1394.05,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.9260312135770499
2025-07-28,1408.21,1412.36,1399.41,1399.41,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.3844912305871473
2025-07-27,1409.14,1412.11,1407.22,1409.96,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.7538891389942792
2025-07-24,1413.64,1415.41,1403.83,1408.07,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.13404635592499936
2025-07-23,1392.99,1411.73,1390.06,1411.73,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.2599302591490549
2025-07-22,1410.09,1410.58,1390.2,1390.2,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-1.5250791581959744
2025-07-21,1409.86,1411.52,1402.65,1408.88,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,1.343691555171933
2025-07-20,1413.42,1420.43,1404.29,1405.02,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.2739764919652554
2025-07-17,1414.06,1416.33,1408.41,1410.87,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.41636417986932184
2025-07-16,1421.27,1426.74,1414.34,1415.42,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.3224960485374462
2025-07-15,1435.16,1435.86,1418.0,1421.31,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.4161309010752845
2025-07-14,1442.4,1442.4,1431.38,1436.97,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,1.1018004516959667
2025-07-13,1447.59,1449.61,1438.85,1442.43,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.37996617883462314
2025-07-10,1444.22,1449.15,1443.36,1445.23,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.19411687222257168
2025-07-09,1448.4,1448.8,1440.67,1445.25,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.0013838627761719735
2025-07-08,1452.6,1456.49,1446.67,1449.23,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.27538488150840035
2025-07-07,1451.83,1458.27,1449.48,1454.38,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,0.3553611228031439
2025-07-06,1440.57,1452.62,1438.25,1451.4,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.20489830718244395
2025-07-03,1426.73,1443.46,1426.73,1443.46,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.5470580129530167
2025-07-02,1420.7,1425.69,1419.26,1423.94,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-1.3523062641153882
